COD_UBIC_P,DESC_LINEA,COD_VARIAN,X,Y,DESC_VARIA,tipo_dia,cod_variante,frecuencia,cod_ubic_parada,hora,dia_anterior
569,495,4512,573705.46023,6139299.62682,B,2,4512,1500,569,217,N
3728,495,4512,573692.870605399,6139496.48623985,B,3,4512,1500,3728,218,N
3728,495,4512,573692.870605399,6139496.48623985,B,1,4512,1500,3728,218,N
3728,495,4512,573692.870605399,6139496.48623985,B,2,4512,1500,3728,218,N
3729,495,4512,573594.39337,6139677.62956,B,3,4512,1500,3729,218,N
3729,495,4512,573594.39337,6139677.62956,B,1,4512,1500,3729,218,N
3729,495,4512,573594.39337,6139677.62956,B,2,4512,1500,3729,218,N
3730,495,4512,573500.736672797,6139971.41432067,B,3,4512,1500,3730,219,N
3730,495,4512,573500.736672797,6139971.41432067,B,1,4512,1500,3730,219,N
3730,495,4512,573500.736672797,6139971.41432067,B,2,4512,1500,3730,219,N
3742,495,4512,573344.51399,6140321.57671,B,3,4512,1500,3742,220,N
3742,495,4512,573344.51399,6140321.57671,B,1,4512,1500,3742,220,N
3742,495,4512,573344.51399,6140321.57671,B,2,4512,1500,3742,220,N
3743,495,4512,573225.069251498,6140433.86574239,B,3,4512,1500,3743,220,N
3743,495,4512,573225.069251498,6140433.86574239,B,1,4512,1500,3743,220,N
3743,495,4512,573225.069251498,6140433.86574239,B,2,4512,1500,3743,220,N
3745,495,4512,572951.610113948,6140788.29528407,B,3,4512,1500,3745,221,N
3745,495,4512,572951.610113948,6140788.29528407,B,1,4512,1500,3745,221,N
3745,495,4512,572951.610113948,6140788.29528407,B,2,4512,1500,3745,221,N
1576,495,4512,572760.628397451,6141055.80081325,B,3,4512,1500,1576,222,N
1576,495,4512,572760.628397451,6141055.80081325,B,1,4512,1500,1576,222,N
1576,495,4512,572760.628397451,6141055.80081325,B,2,4512,1500,1576,222,N
1577,495,4512,572597.42078,6141250.18492,B,3,4512,1500,1577,222,N
1577,495,4512,572597.42078,6141250.18492,B,1,4512,1500,1577,222,N
1577,495,4512,572597.42078,6141250.18492,B,2,4512,1500,1577,222,N
4211,495,4512,572376.823638678,6141495.91992678,B,3,4512,1500,4211,223,N
4211,495,4512,572376.823638678,6141495.91992678,B,1,4512,1500,4211,223,N
4211,495,4512,572376.823638678,6141495.91992678,B,2,4512,1500,4211,223,N
4255,495,4512,572226.11952,6141703.29402,B,3,4512,1500,4255,224,N
4255,495,4512,572226.11952,6141703.29402,B,1,4512,1500,4255,224,N
4255,495,4512,572226.11952,6141703.29402,B,2,4512,1500,4255,224,N
1565,495,4512,572097.92013,6141887.01971,B,3,4512,1500,1565,225,N
1565,495,4512,572097.92013,6141887.01971,B,1,4512,1500,1565,225,N
1565,495,4512,572097.92013,6141887.01971,B,2,4512,1500,1565,225,N
1566,495,4512,571743.494879761,6142189.08327688,B,3,4512,1500,1566,226,N
1566,495,4512,571743.494879761,6142189.08327688,B,1,4512,1500,1566,226,N
1566,495,4512,571743.494879761,6142189.08327688,B,2,4512,1500,1566,226,N
1567,495,4512,571480.709113663,6142434.202773,B,3,4512,1500,1567,227,N
1567,495,4512,571480.709113663,6142434.202773,B,1,4512,1500,1567,227,N
1567,495,4512,571480.709113663,6142434.202773,B,2,4512,1500,1567,227,N
1145,495,4512,571287.391010012,6142621.91989152,B,3,4512,1500,1145,228,N
1145,495,4512,571287.391010012,6142621.91989152,B,1,4512,1500,1145,228,N
1145,495,4512,571287.391010012,6142621.91989152,B,2,4512,1500,1145,228,N
4603,495,4512,571146.221643176,6142816.05315172,B,3,4512,1500,4603,228,N
4603,495,4512,571146.221643176,6142816.05315172,B,1,4512,1500,4603,228,N
4603,495,4512,571146.221643176,6142816.05315172,B,2,4512,1500,4603,228,N
1305,495,4512,570639.29381,6143218.85529,B,3,4512,1500,1305,230,N
1305,495,4512,570639.29381,6143218.85529,B,1,4512,1500,1305,230,N
1305,495,4512,570639.29381,6143218.85529,B,2,4512,1500,1305,230,N
5664,495,4512,570809.455878865,6143094.49334469,B,3,4512,1500,5664,230,N
5664,495,4512,570809.455878865,6143094.49334469,B,1,4512,1500,5664,230,N
5664,495,4512,570809.455878865,6143094.49334469,B,2,4512,1500,5664,230,N
1306,495,4512,570435.324995133,6143363.66269732,B,3,4512,1500,1306,231,N
1306,495,4512,570435.324995133,6143363.66269732,B,1,4512,1500,1306,231,N
1306,495,4512,570435.324995133,6143363.66269732,B,2,4512,1500,1306,231,N
1307,495,4512,570247.452565119,6143492.85654358,B,3,4512,1500,1307,232,N
1307,495,4512,570247.452565119,6143492.85654358,B,1,4512,1500,1307,232,N
1307,495,4512,570247.452565119,6143492.85654358,B,2,4512,1500,1307,232,N
1309,495,4512,570025.143745894,6143648.13413534,B,3,4512,1500,1309,232,N
1309,495,4512,570025.143745894,6143648.13413534,B,1,4512,1500,1309,232,N
1309,495,4512,570025.143745894,6143648.13413534,B,2,4512,1500,1309,232,N
1310,495,4512,569806.639716969,6143801.83102499,B,3,4512,1500,1310,233,N
1310,495,4512,569806.639716969,6143801.83102499,B,1,4512,1500,1310,233,N
1310,495,4512,569806.639716969,6143801.83102499,B,2,4512,1500,1310,233,N
1312,495,4512,569632.625073947,6143922.22523792,B,3,4512,1500,1312,234,N
1312,495,4512,569632.625073947,6143922.22523792,B,1,4512,1500,1312,234,N
1312,495,4512,569632.625073947,6143922.22523792,B,2,4512,1500,1312,234,N
1313,495,4512,569386.418473074,6144091.49227602,B,3,4512,1500,1313,234,N
1313,495,4512,569386.418473074,6144091.49227602,B,1,4512,1500,1313,234,N
1313,495,4512,569386.418473074,6144091.49227602,B,2,4512,1500,1313,234,N
1314,495,4512,569107.126387999,6144295.02561354,B,3,4512,1500,1314,235,N
1314,495,4512,569107.126387999,6144295.02561354,B,1,4512,1500,1314,235,N
1314,495,4512,569107.126387999,6144295.02561354,B,2,4512,1500,1314,235,N
5993,495,4512,569259.731676892,6144183.81457269,B,3,4512,1500,5993,235,N
5993,495,4512,569259.731676892,6144183.81457269,B,1,4512,1500,5993,235,N
5993,495,4512,569259.731676892,6144183.81457269,B,2,4512,1500,5993,235,N
1315,495,4512,568840.63475447,6144479.15044201,B,3,4512,1500,1315,236,N
1315,495,4512,568840.63475447,6144479.15044201,B,1,4512,1500,1315,236,N
1315,495,4512,568840.63475447,6144479.15044201,B,2,4512,1500,1315,236,N
1317,495,4512,568589.28522,6144649.51566,B,1,4512,1500,1317,236,N
1317,495,4512,568589.28522,6144649.51566,B,2,4512,1500,1317,236,N
6522,495,4512,569010.091828355,6144361.61795839,B,3,4512,1500,6522,236,N
6522,495,4512,569010.091828355,6144361.61795839,B,1,4512,1500,6522,236,N
6522,495,4512,569010.091828355,6144361.61795839,B,2,4512,1500,6522,236,N
1317,495,4512,568589.28522,6144649.51566,B,3,4512,1500,1317,237,N
1318,495,4512,568484.594712889,6144729.91305658,B,3,4512,1500,1318,237,N
1318,495,4512,568484.594712889,6144729.91305658,B,1,4512,1500,1318,237,N
1318,495,4512,568484.594712889,6144729.91305658,B,2,4512,1500,1318,237,N
860,495,4512,568034.311240209,6144898.46335678,B,3,4512,1500,860,238,N
860,495,4512,568034.311240209,6144898.46335678,B,1,4512,1500,860,238,N
860,495,4512,568034.311240209,6144898.46335678,B,2,4512,1500,860,238,N
881,495,4512,567772.46541,6144812.05913,B,1,4512,1500,881,238,N
881,495,4512,567772.46541,6144812.05913,B,2,4512,1500,881,238,N
881,495,4512,567772.46541,6144812.05913,B,3,4512,1500,881,239,N
882,495,4512,567378.21451,6144685.29084,B,3,4512,1500,882,239,N
882,495,4512,567378.21451,6144685.29084,B,1,4512,1500,882,239,N
882,495,4512,567378.21451,6144685.29084,B,2,4512,1500,882,239,N
884,495,4512,567567.587053696,6144747.26570351,B,3,4512,1500,884,239,N
884,495,4512,567567.587053696,6144747.26570351,B,1,4512,1500,884,239,N
884,495,4512,567567.587053696,6144747.26570351,B,2,4512,1500,884,239,N
885,495,4512,567090.12449,6144695.01773,B,1,4512,1500,885,239,N
885,495,4512,567090.12449,6144695.01773,B,2,4512,1500,885,239,N
885,495,4512,567090.12449,6144695.01773,B,3,4512,1500,885,240,N
886,495,4512,566931.72997,6144739.01955,B,3,4512,1500,886,240,N
886,495,4512,566931.72997,6144739.01955,B,1,4512,1500,886,240,N
886,495,4512,566931.72997,6144739.01955,B,2,4512,1500,886,240,N
5012,495,4512,566643.91186635,6144843.07243672,B,1,4512,1500,5012,240,N
5012,495,4512,566643.91186635,6144843.07243672,B,2,4512,1500,5012,240,N
5012,495,4512,566643.91186635,6144843.07243672,B,3,4512,1500,5012,241,N
6518,495,4512,566260.685777227,6144832.66614995,B,1,4512,1500,6518,241,N
6518,495,4512,566260.685777227,6144832.66614995,B,2,4512,1500,6518,241,N
4135,495,4512,566237.81364,6145022.85857,B,1,4512,1500,4135,242,N
4135,495,4512,566237.81364,6145022.85857,B,2,4512,1500,4135,242,N
4136,495,4512,566492.474255478,6144879.31227824,B,1,4512,1500,4136,242,N
4136,495,4512,566492.474255478,6144879.31227824,B,2,4512,1500,4136,242,N
6518,495,4512,566260.685777227,6144832.66614995,B,3,4512,1500,6518,242,N
4135,495,4512,566237.81364,6145022.85857,B,3,4512,1500,4135,243,N
4136,495,4512,566492.474255478,6144879.31227824,B,3,4512,1500,4136,243,N
585,495,4512,565833.76139,6144166.65889,B,1,4512,1500,585,244,N
585,495,4512,565833.76139,6144166.65889,B,2,4512,1500,585,244,N
587,495,4512,565627.96801,6143954.34639,B,1,4512,1500,587,244,N
587,495,4512,565627.96801,6143954.34639,B,2,4512,1500,587,244,N
585,495,4512,565833.76139,6144166.65889,B,3,4512,1500,585,245,N
587,495,4512,565627.96801,6143954.34639,B,3,4512,1500,587,245,N
589,495,4512,565471.216484441,6143800.20724932,B,1,4512,1500,589,245,N
589,495,4512,565471.216484441,6143800.20724932,B,2,4512,1500,589,245,N
591,495,4512,565280.03525,6143594.24833,B,1,4512,1500,591,245,N
591,495,4512,565280.03525,6143594.24833,B,2,4512,1500,591,245,N
5040,495,4512,565163.016677807,6143482.69458803,B,1,4512,1500,5040,245,N
5040,495,4512,565163.016677807,6143482.69458803,B,2,4512,1500,5040,245,N
589,495,4512,565471.216484441,6143800.20724932,B,3,4512,1500,589,246,N
591,495,4512,565280.03525,6143594.24833,B,3,4512,1500,591,246,N
709,495,4512,564569.075843268,6142959.50593229,B,1,4512,1500,709,246,N
709,495,4512,564569.075843268,6142959.50593229,B,2,4512,1500,709,246,N
712,495,4512,565030.4523,6143339.15455,B,1,4512,1500,712,246,N
712,495,4512,565030.4523,6143339.15455,B,2,4512,1500,712,246,N
5040,495,4512,565163.016677807,6143482.69458803,B,3,4512,1500,5040,246,N
6317,495,4512,564787.40360247,6143120.04104935,B,1,4512,1500,6317,246,N
6317,495,4512,564787.40360247,6143120.04104935,B,2,4512,1500,6317,246,N
707,495,4512,564124.291318823,6142643.56469072,B,1,4512,1500,707,247,N
707,495,4512,564124.291318823,6142643.56469072,B,2,4512,1500,707,247,N
709,495,4512,564569.075843268,6142959.50593229,B,3,4512,1500,709,247,N
712,495,4512,565030.4523,6143339.15455,B,3,4512,1500,712,247,N
5038,495,4512,564380.50232694,6142829.0177812,B,1,4512,1500,5038,247,N
5038,495,4512,564380.50232694,6142829.0177812,B,2,4512,1500,5038,247,N
6317,495,4512,564787.40360247,6143120.04104935,B,3,4512,1500,6317,247,N
675,495,4512,563923.71402,6142502.61511,B,1,4512,1500,675,248,N
675,495,4512,563923.71402,6142502.61511,B,2,4512,1500,675,248,N
707,495,4512,564124.291318823,6142643.56469072,B,3,4512,1500,707,248,N
5038,495,4512,564380.50232694,6142829.0177812,B,3,4512,1500,5038,248,N
675,495,4512,563923.71402,6142502.61511,B,3,4512,1500,675,249,N
4183,495,4512,562956.776936759,6142015.4829609,B,1,4512,1500,4183,249,N
4183,495,4512,562956.776936759,6142015.4829609,B,2,4512,1500,4183,249,N
5041,495,4512,563317.850341043,6142066.33693752,B,1,4512,1500,5041,249,N
5041,495,4512,563317.850341043,6142066.33693752,B,2,4512,1500,5041,249,N
668,495,4512,562421.727334743,6141411.97029137,B,1,4512,1500,668,250,N
668,495,4512,562421.727334743,6141411.97029137,B,2,4512,1500,668,250,N
671,495,4512,562650.000335873,6141777.18707171,B,1,4512,1500,671,250,N
671,495,4512,562650.000335873,6141777.18707171,B,2,4512,1500,671,250,N
4183,495,4512,562956.776936759,6142015.4829609,B,3,4512,1500,4183,250,N
5041,495,4512,563317.850341043,6142066.33693752,B,3,4512,1500,5041,250,N
658,495,4512,562221.401021443,6141502.11334359,B,1,4512,1500,658,251,N
658,495,4512,562221.401021443,6141502.11334359,B,2,4512,1500,658,251,N
668,495,4512,562421.727334743,6141411.97029137,B,3,4512,1500,668,251,N
671,495,4512,562650.000335873,6141777.18707171,B,3,4512,1500,671,251,N
4703,495,4512,561934.70241,6141681.28596,B,1,4512,1500,4703,251,N
4703,495,4512,561934.70241,6141681.28596,B,2,4512,1500,4703,251,N
639,495,4512,561190.392706512,6142157.24232677,B,1,4512,1500,639,252,N
639,495,4512,561190.392706512,6142157.24232677,B,2,4512,1500,639,252,N
654,495,4512,561327.328731291,6142068.97200121,B,1,4512,1500,654,252,N
654,495,4512,561327.328731291,6142068.97200121,B,2,4512,1500,654,252,N
656,495,4512,561700.375078445,6141833.67177879,B,1,4512,1500,656,252,N
656,495,4512,561700.375078445,6141833.67177879,B,2,4512,1500,656,252,N
658,495,4512,562221.401021443,6141502.11334359,B,3,4512,1500,658,252,N
4703,495,4512,561934.70241,6141681.28596,B,3,4512,1500,4703,252,N
5818,495,4512,561566.401228649,6141919.22693539,B,1,4512,1500,5818,252,N
5818,495,4512,561566.401228649,6141919.22693539,B,2,4512,1500,5818,252,N
639,495,4512,561190.392706512,6142157.24232677,B,3,4512,1500,639,253,N
642,495,4512,560979.689958938,6141940.00486374,B,1,4512,1500,642,253,N
642,495,4512,560979.689958938,6141940.00486374,B,2,4512,1500,642,253,N
644,495,4512,560797.226162072,6141638.81462371,B,1,4512,1500,644,253,N
644,495,4512,560797.226162072,6141638.81462371,B,2,4512,1500,644,253,N
654,495,4512,561327.328731291,6142068.97200121,B,3,4512,1500,654,253,N
656,495,4512,561700.375078445,6141833.67177879,B,3,4512,1500,656,253,N
5818,495,4512,561566.401228649,6141919.22693539,B,3,4512,1500,5818,253,N
642,495,4512,560979.689958938,6141940.00486374,B,3,4512,1500,642,254,N
644,495,4512,560797.226162072,6141638.81462371,B,3,4512,1500,644,254,N
646,495,4512,560731.239254713,6141539.33436185,B,1,4512,1500,646,254,N
646,495,4512,560731.239254713,6141539.33436185,B,2,4512,1500,646,254,N
647,495,4512,560847.252399212,6141390.87165179,B,1,4512,1500,647,254,N
647,495,4512,560847.252399212,6141390.87165179,B,2,4512,1500,647,254,N
648,495,4512,561141.93889,6141203.66601,B,1,4512,1500,648,254,N
648,495,4512,561141.93889,6141203.66601,B,2,4512,1500,648,254,N
646,495,4512,560731.239254713,6141539.33436185,B,3,4512,1500,646,255,N
647,495,4512,560847.252399212,6141390.87165179,B,3,4512,1500,647,255,N
648,495,4512,561141.93889,6141203.66601,B,3,4512,1500,648,255,N
649,495,4512,561007.21529,6141354.80119,B,1,4512,1500,649,255,N
649,495,4512,561007.21529,6141354.80119,B,2,4512,1500,649,255,N
650,495,4512,560755.350084002,6141474.21511485,B,1,4512,1500,650,255,N
650,495,4512,560755.350084002,6141474.21511485,B,2,4512,1500,650,255,N
651,495,4512,560615.012315613,6141373.36729183,B,1,4512,1500,651,255,N
651,495,4512,560615.012315613,6141373.36729183,B,2,4512,1500,651,255,N
649,495,4512,561007.21529,6141354.80119,B,3,4512,1500,649,256,N
650,495,4512,560755.350084002,6141474.21511485,B,3,4512,1500,650,256,N
651,495,4512,560615.012315613,6141373.36729183,B,3,4512,1500,651,256,N
5035,495,4512,560434.0,6141147.0,B,1,4512,1500,5035,256,N
5035,495,4512,560434.0,6141147.0,B,2,4512,1500,5035,256,N
5035,495,4512,560434.0,6141147.0,B,3,4512,1500,5035,257,N
2385,505,4005,580625.249933506,6149256.62943762,A,3,4005,1290,2385,129,N
2385,505,4005,580625.249933506,6149256.62943762,A,1,4005,1290,2385,129,N
2385,505,4005,580625.249933506,6149256.62943762,A,2,4005,1290,2385,129,N
4217,505,4005,580684.512029748,6149357.9647342,A,3,4005,1290,4217,129,N
4217,505,4005,580684.512029748,6149357.9647342,A,1,4005,1290,4217,129,N
4217,505,4005,580684.512029748,6149357.9647342,A,2,4005,1290,4217,129,N
5133,505,4005,580535.459383632,6149036.42976189,A,3,4005,1290,5133,130,N
5133,505,4005,580535.459383632,6149036.42976189,A,1,4005,1290,5133,130,N
5133,505,4005,580535.459383632,6149036.42976189,A,2,4005,1290,5133,130,N
2386,505,4005,580240.163859064,6148753.99929581,A,3,4005,1290,2386,131,N
2386,505,4005,580240.163859064,6148753.99929581,A,1,4005,1290,2386,131,N
2386,505,4005,580240.163859064,6148753.99929581,A,2,4005,1290,2386,131,N
2387,505,4005,580052.892814959,6148645.83557168,A,3,4005,1290,2387,131,N
2387,505,4005,580052.892814959,6148645.83557168,A,1,4005,1290,2387,132,N
2387,505,4005,580052.892814959,6148645.83557168,A,2,4005,1290,2387,132,N
2388,505,4005,579837.42289,6148381.57603,A,3,4005,1290,2388,132,N
2388,505,4005,579837.42289,6148381.57603,A,1,4005,1290,2388,132,N
2388,505,4005,579837.42289,6148381.57603,A,2,4005,1290,2388,132,N
4216,505,4005,579692.6449,6148126.46215,A,3,4005,1290,4216,132,N
2379,505,4005,579344.84138,6148064.09372,A,3,4005,1290,2379,133,N
2390,505,4005,579164.63422,6148027.9385,A,3,4005,1290,2390,133,N
4216,505,4005,579692.6449,6148126.46215,A,1,4005,1290,4216,133,N
4216,505,4005,579692.6449,6148126.46215,A,2,4005,1290,4216,133,N
6003,505,4005,579527.600972784,6148091.660288,A,3,4005,1290,6003,133,N
6003,505,4005,579527.600972784,6148091.660288,A,1,4005,1290,6003,133,N
6003,505,4005,579527.600972784,6148091.660288,A,2,4005,1290,6003,133,N
2379,505,4005,579344.84138,6148064.09372,A,1,4005,1290,2379,134,N
2379,505,4005,579344.84138,6148064.09372,A,2,4005,1290,2379,134,N
2390,505,4005,579164.63422,6148027.9385,A,1,4005,1290,2390,134,N
2390,505,4005,579164.63422,6148027.9385,A,2,4005,1290,2390,134,N
2392,505,4005,578954.23656,6147993.62044,A,3,4005,1290,2392,134,N
2296,505,4005,578841.345215428,6147639.98526116,A,3,4005,1290,2296,135,N
2392,505,4005,578954.23656,6147993.62044,A,1,4005,1290,2392,135,N
2392,505,4005,578954.23656,6147993.62044,A,2,4005,1290,2392,135,N
2296,505,4005,578841.345215428,6147639.98526116,A,1,4005,1290,2296,136,N
2296,505,4005,578841.345215428,6147639.98526116,A,2,4005,1290,2296,136,N
2298,505,4005,578780.86567,6147289.4796,A,3,4005,1290,2298,136,N
2298,505,4005,578780.86567,6147289.4796,A,1,4005,1290,2298,136,N
2298,505,4005,578780.86567,6147289.4796,A,2,4005,1290,2298,136,N
2299,505,4005,578719.13176,6146947.29433,A,3,4005,1290,2299,136,N
2299,505,4005,578719.13176,6146947.29433,A,1,4005,1290,2299,137,N
2299,505,4005,578719.13176,6146947.29433,A,2,4005,1290,2299,137,N
2300,505,4005,578672.70119,6146694.34844,A,3,4005,1290,2300,137,N
2300,505,4005,578672.70119,6146694.34844,A,1,4005,1290,2300,138,N
2300,505,4005,578672.70119,6146694.34844,A,2,4005,1290,2300,138,N
2302,505,4005,578610.594046016,6146364.90730661,A,3,4005,1290,2302,138,N
2302,505,4005,578610.594046016,6146364.90730661,A,1,4005,1290,2302,138,N
2302,505,4005,578610.594046016,6146364.90730661,A,2,4005,1290,2302,138,N
2303,505,4005,578574.70972,6146131.92146,A,3,4005,1290,2303,138,N
2303,505,4005,578574.70972,6146131.92146,A,1,4005,1290,2303,139,N
2303,505,4005,578574.70972,6146131.92146,A,2,4005,1290,2303,139,N
2304,505,4005,578541.98113,6145911.63896,A,3,4005,1290,2304,139,N
2304,505,4005,578541.98113,6145911.63896,A,1,4005,1290,2304,139,N
2304,505,4005,578541.98113,6145911.63896,A,2,4005,1290,2304,139,N
2305,505,4005,578533.378889632,6145698.81707106,A,3,4005,1290,2305,139,N
2305,505,4005,578533.378889632,6145698.81707106,A,1,4005,1290,2305,140,N
2305,505,4005,578533.378889632,6145698.81707106,A,2,4005,1290,2305,140,N
2400,505,4005,578361.49789,6145360.20977,A,3,4005,1290,2400,140,N
2400,505,4005,578361.49789,6145360.20977,A,1,4005,1290,2400,141,N
2400,505,4005,578361.49789,6145360.20977,A,2,4005,1290,2400,141,N
2401,505,4005,578229.37885,6145165.32563,A,3,4005,1290,2401,141,N
2401,505,4005,578229.37885,6145165.32563,A,1,4005,1290,2401,141,N
2401,505,4005,578229.37885,6145165.32563,A,2,4005,1290,2401,141,N
2402,505,4005,578019.49495,6144861.41776,A,3,4005,1290,2402,142,N
2402,505,4005,578019.49495,6144861.41776,A,1,4005,1290,2402,142,N
2402,505,4005,578019.49495,6144861.41776,A,2,4005,1290,2402,142,N
2324,505,4005,577729.465369613,6144422.08976375,A,3,4005,1290,2324,143,N
2324,505,4005,577729.465369613,6144422.08976375,A,1,4005,1290,2324,143,N
2324,505,4005,577729.465369613,6144422.08976375,A,2,4005,1290,2324,143,N
2326,505,4005,577521.340048523,6144114.56072574,A,3,4005,1290,2326,144,N
2326,505,4005,577521.340048523,6144114.56072574,A,1,4005,1290,2326,144,N
2326,505,4005,577521.340048523,6144114.56072574,A,2,4005,1290,2326,144,N
2327,505,4005,577337.345766291,6143853.03712102,A,3,4005,1290,2327,145,N
2327,505,4005,577337.345766291,6143853.03712102,A,1,4005,1290,2327,145,N
2327,505,4005,577337.345766291,6143853.03712102,A,2,4005,1290,2327,145,N
2328,505,4005,577177.595426091,6143632.61504883,A,3,4005,1290,2328,145,N
2328,505,4005,577177.595426091,6143632.61504883,A,1,4005,1290,2328,145,N
2328,505,4005,577177.595426091,6143632.61504883,A,2,4005,1290,2328,145,N
2330,505,4005,576861.777836596,6143167.60772847,A,3,4005,1290,2330,146,N
